시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
화성시,반월동주민센터,Banwol-dong Community Center,233002669,,노변정류장,경기도 화성시,,37.2328,127.0607333
화성시,반월리,Banwol-ri,233001559,55228.0,노변정류장,경기도 화성시,경기도 화성시 반월동,37.2334667,127.0645667
화성시,반월리큰고개,Banwol-ri Keun Gogae,233000116,36399.0,노변정류장,경기도 화성시,경기도 화성시 반월동,37.233,127.0648
화성시,반월리큰고개,Banwol-ri Kkeun Gogae,233001211,36396.0,노변정류장,경기도 화성시,경기도 화성시 반월동,37.23255,127.0647833
화성시,반월자이에뜨,Banwol Xiette,233000146,36439.0,노변정류장,경기도 화성시,경기도 화성시 반월동,37.2280667,127.0464333
화성시,반월초등학교,I-Park Apartment Back Gate,233002251,55442.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2229,127.0618
화성시,반정동,Banjeong-dong,233002462,37702.0,노변정류장,경기도 화성시,경기도 화성시 반정동,37.22145,127.0278167
화성시,반정동,Banjeong-dong,233002461,36391.0,노변정류장,경기도 화성시,경기도 화성시 반정동,37.2217333,127.0271333
화성시,반정동(경유),,277102014,,,,,37.2327667,127.0364
화성시,반정리,Banjeong-ri,233002070,55029.0,노변정류장,경기도 화성시,경기도 화성시 반정동,37.2284167,127.0341167
화성시,반정리,Banjeong-ri,233002069,55032.0,노변정류장,경기도 화성시,경기도 화성시 반정동,37.2285333,127.0343167
화성시,발안IC(경유),,277103587,,,,,37.1234833,126.8824333
화성시,발안IC(경유),,277103586,,,,,37.12375,126.8820167
화성시,발안TG(경유),,277103588,,,,,37.1213667,126.8871667
화성시,발안TG(경유),,277103589,,,,,37.1216667,126.8877667
화성시,발안기업은행,Baran IBK Bank,233001936,37277.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1302833,126.91015
화성시,발안농협,Baran Nonghyup,233000816,37265.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.12945,126.9094167
화성시,발안리(경유),,277102393,,,,,37.1313167,126.9063333
화성시,발안마을주공아파트,Baran Maeul Jugong Apartment,233000523,36908.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1293833,126.9006833
화성시,발안만세시장,Zero Mart,233000387,36876.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1333,126.9094167
화성시,발안만세시장,Zero Mart,233001394,36925.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1327167,126.9086
화성시,발안사거리.평리,"Baran Sageori, Pyeong-ri ",233001565,37625.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1314667,126.9104833
화성시,발안사거리.평리,"Baran Sageori, Pyeong-ri ",233000817,37268.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1315333,126.9102
화성시,발안산업단지,Baran Industrial Complex,233001533,37461.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.0864,126.8998667
화성시,발안산업단지,Baran Industrial Complex,233001534,37460.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.0861833,126.8998833
화성시,발안삼거리,Baran Samgeori ,233001864,37912.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1347667,126.91145
화성시,발안삼거리.바다마트,"Baran Samgeori, Bada Mart",233001558,37270.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1359167,126.91095
화성시,발안삼거리.바다마트,"Baran Samgeori, Bada Mart",233001371,37273.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1356167,126.9113
화성시,발안삼거리.바다마트(경유),,277102431,,,,,37.13665,126.9085833
화성시,발안삼거리.바다마트(경유),,277101644,,,,,37.1367833,126.9086333
화성시,발안식염온천,Baran Spa,233001794,37840.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0927333,126.8663833
화성시,발안주공아파트,Baran Jugong Apartment,233001935,37941.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1310667,126.8990833
화성시,발안초등학교,Baran Elementary School ,233000632,37464.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1310333,126.9121667
화성시,방교리,Banggyo-ri,233002362,55257.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1803333,127.0924
화성시,방교리,Banggyo-ri ,233002361,36269.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1791167,127.0915333
화성시,방교리산업단지,,233523930,,,,,37.1718,127.0867667
화성시,방교리산업단지,,233527360,,,,,37.1716333,127.0864
화성시,방교초.레이크자이더테라스,,233002261,55475.0,,,,37.17265,127.10135
화성시,방축리,Bangchuk-ri,233001109,37280.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.12,126.9183667
화성시,방축리,Bangchuk-ri,233000618,37281.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1200333,126.9186667
화성시,배밭,Baebat,233001080,37341.0,노변정류장,경기도 화성시,경기도 화성시 양감면,37.1173667,126.983
화성시,배밭,Baebat,233001079,37340.0,노변정류장,경기도 화성시,경기도 화성시 양감면,37.1174667,126.9828833
화성시,배양1동,,233532650,,,,,37.2267833,126.9977
화성시,배양2리,Baeyang 2-ri ,233002717,55455.0,노변정류장,경기도 화성시,,37.2268333,126.9920667
화성시,배양초등학교,Baeyang Elementary School ,233002723,,노변정류장,경기도 화성시,,37.2188667,126.9877833
화성시,배양초등학교,Baeyang Elementary School ,233002724,,노변정류장,경기도 화성시,,37.2186833,126.9878667
화성시,백1리,Baek 1-ri,233001599,37645.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1666,126.9578167
화성시,백1리,Baek 1-ri,233001575,36138.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.16645,126.9579
화성시,백2리앞,Baek 2-ri,233001598,37644.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1674833,126.9553833
화성시,백2리앞,Baek 2-ri,233001597,37643.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1674167,126.9553667
화성시,백곡1리,Baekgok 1-ri ,233002800,,노변정류장,경기도 화성시,,37.1805667,126.7362
화성시,백곡2리,Baekgok 2-ri ,233002802,,노변정류장,경기도 화성시,,37.1852333,126.7286333
화성시,백곡2리,Baekgok 2-ri,233002803,,노변정류장,경기도 화성시,,37.1862667,126.7259167
화성시,백곡2리,Baekgok 2-ri ,233002599,,노변정류장,경기도 화성시,,37.1862,126.72625
화성시,백미리사랑방,Baengmi-ri Sarangbang,233003040,,노변정류장,경기도 화성시,,37.1433,126.68305
화성시,백미리사랑방,Baengmi-ri Sarangbang,233003042,,노변정류장,경기도 화성시,,37.1432667,126.6830167
화성시,백미리입구,Baengmi-ri ,233002237,55137.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1515667,126.7007
화성시,백미리입구,Baengmi-ri ,233002238,55209.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1523333,126.7005667
화성시,백미리항,Baengmi-ri Port,233003041,,노변정류장,경기도 화성시,,37.1437833,126.6796
화성시,백석,Baekseok,233002297,55211.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1556,126.7034
화성시,백석,Baekseok,233002309,55222.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1555667,126.70365
화성시,백석로입구,Baekseok-ro,233002299,55213.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1589,126.7060833
화성시,백석로입구,Baekseok-ro,233002310,55223.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1584167,126.70615
화성시,백토1리,Baekto 1-ri,233000625,37465.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1176833,126.9438333
화성시,백토1리,Baekto 1-ri ,233000622,37383.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1165667,126.9502667
화성시,백토2리,Baekto 2-ri,233001207,37517.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.11945,126.9556
화성시,백토리사거리,Baekto-ri Sageori ,233000623,36748.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1176,126.9438167
화성시,백토리상공회의소,Baekto-ri Chamber of Commerce & Industry,233001711,37689.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1305333,126.9304
화성시,백토리상공회의소,Baekto-ri Chamber of Commerce & Industry,233001389,37545.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1306833,126.9302667
화성시,뱅뱅이,Baengbaengi,233000647,36292.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1867,127.0052167
화성시,뱅뱅이,Baengbaengi,233001128,36291.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.18675,127.00505
화성시,베라체,,233001568,36693.0,,,,37.1907333,127.1227
화성시,벧엘기도원,Bethel Prayer's House ,233002858,,노변정류장,경기도 화성시,,37.1597667,126.8054667
화성시,벧엘기도원,Bethel Prayer's House ,233002853,,노변정류장,경기도 화성시,,37.1597667,126.80535
화성시,병점고등학교,Byeongjeom High School,233001662,37704.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.2051167,127.0430833
화성시,병점고등학교,Byeongjeom High School,233001663,37728.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.20515,127.0433667
화성시,병점사거리,Byeongjeom Sageori,233000703,36753.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2083833,127.0344333
화성시,병점역,Byeongjeom Station ,233002063,55031.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.2068667,127.0340333
화성시,병점역,Byeongjeom Station ,233002064,55034.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2068333,127.0338333
화성시,병점역사거리,Byeongjeomyeok Sageori,233000702,36345.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.2069167,127.0356333
화성시,병점역후문,Byeongjeom Station Back Gate,233000695,36338.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2069,127.0316333
화성시,병점역후문,Byeongjeom Station Back Gate,233000701,36339.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2068667,127.0318333
화성시,병점육교(경유),,277102693,,,,,37.2088833,127.0301333
화성시,병점입구.병점육교.화남아파트,"Byeongjeom, Byeongjeom Overpass, Hwanam Apartment ",233000707,36341.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2106667,127.0328667
화성시,병점입구.화남아파트.병점육교,"Byeongjeom, Hwanam Apartment, Byeongjeom Overpass",233000704,36340.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2106667,127.0325333
화성시,병점정형외과(경유),,277101836,,,,,37.20605,127.0366167
화성시,병점화남아파트,Byeongjeom Hwanam Apartment ,233000641,36347.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2119667,127.03755
화성시,보보스.롯데슈퍼,"Bobos, Lotte Supermarket",233002728,,노변정류장,경기도 화성시,,37.22225,126.9743833
화성시,보보스.롯데슈퍼,"Bobos, Lotte Supermarket",233002727,,노변정류장,경기도 화성시,,37.22255,126.97455
화성시,보통2리,Botong 2-ri,233000606,36196.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1893833,126.9777167
화성시,보통2리,Botong 2-ri ,233000611,36206.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.19035,126.9793833
화성시,보통3리,Botong 3-ri,233002095,55366.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1825833,126.9769667
화성시,보통3리,Botong 3-ri,233002094,55365.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1825833,126.97685
화성시,보통리입구,Botong-ri ,233000914,36158.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1987,126.96925
화성시,보통리입구,Botong-ri,233000915,36156.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1985667,126.96935
화성시,복사꽃마을.향토박물관,"Boksaggot Maeul, Folk Museum ",233002077,55052.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1322333,126.9274667
화성시,복지회관,Welfare Center,233002670,,노변정류장,경기도 화성시,,37.2327,127.06095
화성시,복지회관,Welfare Community Center,233001399,36723.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1002,126.7836667
화성시,복지회관,Welfare Community Center,233001393,36724.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1002333,126.7837167
화성시,복합문화센터,"City Hospital, Multi-Cultural Center",233001734,37852.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.2011167,127.0711
화성시,봉가1리,Bongga 1-ri ,233000289,37094.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2122833,126.7449167
화성시,봉가1리,Bongga 1-ri ,233002889,,노변정류장,경기도 화성시,,37.2124333,126.7450333
화성시,봉가1리,Bongga 1-ri,233000878,37095.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2122833,126.7453167
화성시,봉담119안전센터,Bongdam-eup Office,233001995,37971.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2196,126.94945
화성시,봉담IC(경유),,277102846,,,,,37.2292667,126.9563667
화성시,봉담IC(경유),,277102847,,,,,37.2286833,126.9570833
화성시,봉담IC교차로(경유),,277102501,,,,,37.2296333,126.9568833
화성시,봉담IC교차로(경유),,277101927,,,,,37.22935,126.9572333
화성시,봉담성당앞,,233533280,,,,,37.21095,126.9562167
화성시,봉담성당앞,,233533270,,,,,37.2108167,126.9560667
화성시,봉담읍사무소,Bongdam-eup Office,233000836,36123.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2204167,126.9493
화성시,봉담읍사무소,Bongdam-eup Office,233000786,36122.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2203167,126.9495833
화성시,봉담중.고등학교,Bongdam Middle & High School,233001661,37883.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2194,126.9538667
화성시,봉담택지지구,Bongdam Housing Site,233002087,37688.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2199,126.9535
화성시,봉담푸르지오.아이파크,"Bongdam I-Park Apartment, Prugio",233002744,55441.0,노변정류장,경기도 화성시,,37.2135667,126.9694
화성시,봉담푸르지오.아이파크,I-Park Apartment Main Gate,233002743,55443.0,노변정류장,경기도 화성시,,37.21305,126.9692333
